Timestamp,Provider,Term (Years),Insurability,Type,Rate
2025-06-15T13:30:54.963846,CIBC,5,uninsured,fixed,6.49
2025-06-15T13:30:54.963855,CIBC,5,insured,fixed,6.49
2025-06-15T13:30:54.963859,CIBC,5,uninsured,variable,4.95
2025-06-15T13:30:54.963863,CIBC,5,insured,variable,4.95
2025-06-15T13:30:54.055802,Canwise,2,insured,fixed,4.29
2025-06-15T13:30:54.055813,Canwise,3,insured,fixed,4.04
2025-06-15T13:30:54.055816,Canwise,5,insured,fixed,3.99
2025-06-15T13:31:07.427752,Dominion Lending,1,insured,fixed,5.29
2025-06-15T13:31:07.427759,Dominion Lending,2,insured,fixed,4.69
2025-06-15T13:31:07.427763,Dominion Lending,3,insured,fixed,4.24
2025-06-15T13:31:07.427767,Dominion Lending,4,insured,fixed,4.34
2025-06-15T13:31:07.427770,Dominion Lending,5,insured,fixed,4.29
2025-06-15T13:31:07.427776,Dominion Lending,5,insured,variable,4.3
2025-06-15T13:31:10.846568,Duca,5,insured,fixed,4.09
2025-06-15T13:31:14.373892,Equitable Bank,1,insured,fixed,6.2
2025-06-15T13:31:14.373897,Equitable Bank,2,insured,fixed,5.3
2025-06-15T13:31:14.373900,Equitable Bank,3,insured,fixed,4.6
2025-06-15T13:31:14.373903,Equitable Bank,4,insured,fixed,4.6
2025-06-15T13:31:14.373905,Equitable Bank,5,insured,fixed,4.2
2025-06-15T13:31:14.373908,Equitable Bank,5,insured,variable,4.25
2025-06-15T13:31:17.645206,First National Financial,1,insured,fixed,5.59
2025-06-15T13:31:17.645225,First National Financial,1,uninsured,fixed,5.59
2025-06-15T13:31:17.645212,First National Financial,2,insured,fixed,4.84
2025-06-15T13:31:17.645227,First National Financial,2,uninsured,fixed,4.84
2025-06-15T13:31:17.645215,First National Financial,3,insured,fixed,4.24
2025-06-15T13:31:17.645230,First National Financial,3,uninsured,fixed,4.24
2025-06-15T13:31:17.645217,First National Financial,4,insured,fixed,4.49
2025-06-15T13:31:17.645232,First National Financial,4,uninsured,fixed,4.49
2025-06-15T13:31:17.645220,First National Financial,5,insured,fixed,4.260000000000001
2025-06-15T13:31:17.645234,First National Financial,5,uninsured,fixed,4.36
2025-06-15T13:31:17.645240,First National Financial,5,insured,variable,4.25
2025-06-15T13:31:17.645244,First National Financial,5,uninsured,variable,4.25
2025-06-15T13:31:43.293510,MCAP,1,insured,fixed,7.44
2025-06-15T13:31:43.293507,MCAP,2,insured,fixed,7.14
2025-06-15T13:31:43.293504,MCAP,3,insured,fixed,5.34
2025-06-15T13:31:43.293501,MCAP,4,insured,fixed,5.14
2025-06-15T13:31:43.293494,MCAP,5,insured,fixed,5.09
2025-06-15T13:32:29.635560,Peoples Trust,1,insured,fixed,5.24
2025-06-15T13:32:29.635569,Peoples Trust,2,insured,fixed,4.29
2025-06-15T13:32:29.635575,Peoples Trust,3,insured,fixed,4.64
2025-06-15T13:32:29.635580,Peoples Trust,4,insured,fixed,4.29
