Timestamp,Provider,Term (Years),Insurability,Type,Rate
2025-12-29T16:33:11.563360,CIBC,5,uninsured,fixed,6.49
2025-12-29T16:33:11.563369,CIBC,5,insured,fixed,6.49
2025-12-29T16:33:11.563373,CIBC,5,uninsured,variable,4.45
2025-12-29T16:33:11.563377,CIBC,5,insured,variable,4.45
2025-12-29T16:33:11.193853,Canwise,2,insured,fixed,4.49
2025-12-29T16:33:11.193864,Canwise,3,insured,fixed,4.14
2025-12-29T16:33:11.193867,Canwise,5,insured,fixed,4.24
2025-12-29T16:33:23.928915,Dominion Lending,1,insured,fixed,4.99
2025-12-29T16:33:23.928923,Dominion Lending,2,insured,fixed,4.44
2025-12-29T16:33:23.928927,Dominion Lending,3,insured,fixed,3.94
2025-12-29T16:33:23.928930,Dominion Lending,4,insured,fixed,4.19
2025-12-29T16:33:23.928934,Dominion Lending,5,insured,fixed,4.19
2025-12-29T16:33:23.928939,Dominion Lending,5,insured,variable,3.9
2025-12-29T16:33:26.963960,Duca,5,insured,fixed,3.89
2025-12-29T16:33:30.494592,Equitable Bank,1,insured,fixed,6.2
2025-12-29T16:33:30.494598,Equitable Bank,2,insured,fixed,5.3
2025-12-29T16:33:30.494601,Equitable Bank,3,insured,fixed,4.6
2025-12-29T16:33:30.494604,Equitable Bank,4,insured,fixed,4.6
2025-12-29T16:33:30.494606,Equitable Bank,5,insured,fixed,4.2
2025-12-29T16:33:30.494609,Equitable Bank,5,insured,variable,3.75
2025-12-29T16:33:32.851836,First National Financial,1,insured,fixed,4.99
2025-12-29T16:33:32.851860,First National Financial,1,uninsured,fixed,4.99
2025-12-29T16:33:32.851846,First National Financial,2,insured,fixed,4.54
2025-12-29T16:33:32.851862,First National Financial,2,uninsured,fixed,4.54
2025-12-29T16:33:32.851850,First National Financial,3,insured,fixed,4.54
2025-12-29T16:33:32.851865,First National Financial,3,uninsured,fixed,4.54
2025-12-29T16:33:32.851852,First National Financial,4,insured,fixed,4.54
2025-12-29T16:33:32.851867,First National Financial,4,uninsured,fixed,4.54
2025-12-29T16:33:32.851855,First National Financial,5,insured,fixed,4.24
2025-12-29T16:33:32.851869,First National Financial,5,uninsured,fixed,4.69
2025-12-29T16:33:32.851874,First National Financial,5,insured,variable,3.8000000000000003
2025-12-29T16:33:32.851878,First National Financial,5,uninsured,variable,4.140000000000001
2025-12-29T16:33:50.923025,MCAP,1,insured,fixed,7.44
2025-12-29T16:33:50.923022,MCAP,2,insured,fixed,7.14
2025-12-29T16:33:50.923019,MCAP,3,insured,fixed,5.34
2025-12-29T16:33:50.923015,MCAP,4,insured,fixed,5.14
2025-12-29T16:33:50.923008,MCAP,5,insured,fixed,5.09
2025-12-29T16:34:10.164734,National Bank,5,uninsured,fixed,4.54
2025-12-29T16:34:10.164742,National Bank,5,uninsured,variable,4.45
2025-12-29T16:34:34.946904,Peoples Trust,1,insured,fixed,4.79
2025-12-29T16:34:34.946915,Peoples Trust,2,insured,fixed,4.34
2025-12-29T16:34:34.946921,Peoples Trust,3,insured,fixed,4.39
2025-12-29T16:34:34.946926,Peoples Trust,4,insured,fixed,4.34
