Timestamp,Provider,Term (Years),Insurability,Type,Rate
2023-12-26T11:13:06.275389,BMO,3,uninsured,fixed,6.05
2023-12-26T11:13:06.275398,BMO,5,uninsured,fixed,5.79
2023-12-26T11:13:06.275400,BMO,5,insured,fixed,5.34
2023-12-26T11:13:06.275402,BMO,5,uninsured,variable,7.0
2023-12-26T11:13:13.042282,CIBC,5,uninsured,fixed,6.94
2023-12-26T11:13:13.042294,CIBC,5,insured,fixed,6.94
2023-12-26T11:13:13.042297,CIBC,5,uninsured,variable,7.20
2023-12-26T11:13:13.042299,CIBC,5,insured,variable,7.20
2023-12-26T11:13:11.715301,Canwise,2,insured,fixed,6.19
2023-12-26T11:13:11.715306,Canwise,3,insured,fixed,5.44
2023-12-26T11:13:11.715308,Canwise,5,insured,fixed,4.99
2023-12-26T11:13:19.933592,Dominion Lending,1,insured,fixed,7.19
2023-12-26T11:13:19.933599,Dominion Lending,2,insured,fixed,6.69
2023-12-26T11:13:19.933602,Dominion Lending,3,insured,fixed,5.89
2023-12-26T11:13:19.933605,Dominion Lending,4,insured,fixed,5.89
2023-12-26T11:13:19.933607,Dominion Lending,5,insured,fixed,5.14
2023-12-26T11:13:19.933612,Dominion Lending,5,insured,variable,6.3
2023-12-26T11:13:24.296386,Duca,5,insured,fixed,5.64
2023-12-26T11:13:28.038060,Equitable Bank,1,insured,fixed,7.44
2023-12-26T11:13:28.038065,Equitable Bank,2,insured,fixed,7.04
2023-12-26T11:13:28.038066,Equitable Bank,3,insured,fixed,6.69
2023-12-26T11:13:28.038068,Equitable Bank,4,insured,fixed,6.44
2023-12-26T11:13:28.038069,Equitable Bank,5,insured,fixed,5.14
2023-12-26T11:13:28.038071,Equitable Bank,5,insured,variable,6.3
2023-12-26T11:13:30.467683,First National Financial,1,insured,fixed,7.6
2023-12-26T11:13:30.467702,First National Financial,1,uninsured,fixed,7.6
2023-12-26T11:13:30.467688,First National Financial,2,insured,fixed,6.67
2023-12-26T11:13:30.467704,First National Financial,2,uninsured,fixed,6.67
2023-12-26T11:13:30.467689,First National Financial,3,insured,fixed,6.11
2023-12-26T11:13:30.467705,First National Financial,3,uninsured,fixed,6.11
2023-12-26T11:13:30.467691,First National Financial,4,insured,fixed,6.02
2023-12-26T11:13:30.467707,First National Financial,4,uninsured,fixed,6.02
2023-12-26T11:13:30.467692,First National Financial,5,insured,fixed,5.24
2023-12-26T11:13:30.467708,First National Financial,5,uninsured,fixed,5.87
2023-12-26T11:13:30.467713,First National Financial,5,insured,variable,6.3
2023-12-26T11:13:30.467716,First National Financial,5,uninsured,variable,7.15
2023-12-26T11:13:35.716695,HSBC,2,insured,fixed,6.19
2023-12-26T11:13:35.716701,HSBC,2,uninsured,fixed,6.19
2023-12-26T11:13:35.716707,HSBC,3,insured,fixed,5.99
2023-12-26T11:13:35.716709,HSBC,3,uninsured,fixed,5.99
2023-12-26T11:13:35.716711,HSBC,5,insured,fixed,5.79
