Timestamp,Provider,Term (Years),Insurability,Type,Rate
2024-06-28T17:15:46.552622,BMO,3,uninsured,fixed,5.39
2024-06-28T17:15:46.552631,BMO,5,uninsured,fixed,5.29
2024-06-28T17:15:46.552636,BMO,5,insured,fixed,4.84
2024-06-28T17:15:46.552639,BMO,5,uninsured,variable,6.49
2024-06-28T17:15:49.253421,CIBC,5,uninsured,fixed,6.84
2024-06-28T17:15:49.253430,CIBC,5,insured,fixed,6.84
2024-06-28T17:15:49.253434,CIBC,5,uninsured,variable,6.95
2024-06-28T17:15:49.253438,CIBC,5,insured,variable,6.95
2024-06-28T17:15:48.935431,Canwise,2,insured,fixed,5.54
2024-06-28T17:15:48.935440,Canwise,3,insured,fixed,4.99
2024-06-28T17:15:48.935446,Canwise,5,insured,fixed,4.79
2024-06-28T17:15:55.281927,Dominion Lending,1,insured,fixed,6.59
2024-06-28T17:15:55.281938,Dominion Lending,2,insured,fixed,6.29
2024-06-28T17:15:55.281945,Dominion Lending,3,insured,fixed,5.24
2024-06-28T17:15:55.281952,Dominion Lending,4,insured,fixed,5.44
2024-06-28T17:15:55.281959,Dominion Lending,5,insured,fixed,4.89
2024-06-28T17:15:55.281969,Dominion Lending,5,insured,variable,6.0
2024-06-28T17:16:01.166441,Duca,5,insured,fixed,5.09
2024-06-28T17:16:04.528618,Equitable Bank,1,insured,fixed,7.44
2024-06-28T17:16:04.528628,Equitable Bank,2,insured,fixed,6.44
2024-06-28T17:16:04.528634,Equitable Bank,3,insured,fixed,5.84
2024-06-28T17:16:04.528640,Equitable Bank,4,insured,fixed,5.69
2024-06-28T17:16:04.528646,Equitable Bank,5,insured,fixed,5.09
2024-06-28T17:16:04.528652,Equitable Bank,5,insured,variable,6.05
2024-06-28T17:16:14.899048,MCAP,1,insured,fixed,7.44
2024-06-28T17:16:14.899044,MCAP,2,insured,fixed,7.14
2024-06-28T17:16:14.899040,MCAP,3,insured,fixed,5.34
2024-06-28T17:16:14.899035,MCAP,4,insured,fixed,5.14
2024-06-28T17:16:14.899027,MCAP,5,insured,fixed,5.09
2024-06-28T17:16:19.762321,Meridian,5,insured,fixed,5.29
2024-06-28T17:16:19.762328,Meridian,5,uninsured,fixed,4.79
2024-06-28T17:16:22.824506,Motus Bank,5,insured,fixed,6.69
2024-06-28T17:16:28.123222,National Bank,4,uninsured,fixed,5.29
2024-06-28T17:16:28.123208,National Bank,5,uninsured,variable,6.55
2024-06-28T17:16:28.123228,National Bank,5,uninsured,fixed,5.29
2024-06-28T17:16:39.795246,Peoples Trust,1,insured,fixed,6.94
2024-06-28T17:16:39.795254,Peoples Trust,2,insured,fixed,6.54
2024-06-28T17:16:39.795258,Peoples Trust,3,insured,fixed,5.09
2024-06-28T17:16:39.795261,Peoples Trust,4,insured,fixed,5.09
2024-06-28T17:16:39.795264,Peoples Trust,5,insured,fixed,4.79
2024-06-28T17:16:42.613853,Pine,2,insured,fixed,6.49
2024-06-28T17:16:42.613866,Pine,3,insured,fixed,5.09
2024-06-28T17:16:42.613873,Pine,4,insured,fixed,4.99
2024-06-28T17:16:42.613879,Pine,5,insured,fixed,5.04
2024-06-28T17:16:50.366116,Rocket Mortgage,5,uninsured,variable,6.50
2024-06-28T17:16:50.366126,Rocket Mortgage,5,uninsured,fixed,5.29
2024-06-28T17:16:50.366131,Rocket Mortgage,5,insured,variable,5.90
2024-06-28T17:16:50.366134,Rocket Mortgage,5,insured,fixed,4.89
2024-06-28T17:17:11.924206,True North Mortgage,1,insured,fixed,4.99
2024-06-28T17:17:11.924213,True North Mortgage,2,insured,fixed,5.84
2024-06-28T17:17:11.924218,True North Mortgage,3,insured,fixed,4.84
2024-06-28T17:17:11.924221,True North Mortgage,4,insured,fixed,4.84
2024-06-28T17:17:11.924225,True North Mortgage,5,insured,fixed,4.69
2024-06-28T17:17:11.924229,True North Mortgage,5,insured,variable,5.75
